pdf,page,reason,score,checker,side_pt,x0,y0,x1,y1
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,16,perdeu-para-embutido,0.5,0.0,136.42,59.22,320.29,195.64,455.73
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,16,perdeu-para-embutido,0.5,0.0,135.77,223.45,123.99,359.22,259.76
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,26,aspecto,0.0,0.0,215.92,405.02,417.78,417.13,633.7
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,26,aspecto,0.0,0.0,215.92,405.02,417.78,416.8,633.7
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,26,score-baixo,0.0363,0.0,49.07,231.95,312.11,281.03,360.53
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,26,score-baixo,0.0315,0.0,74.92,58.89,230.65,133.81,305.56
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,26,score-baixo,0.0282,0.0,63.47,141.66,496.3,205.13,559.77
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,26,score-baixo,0.027,0.0,65.76,57.25,224.76,123.01,290.52
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,26,score-baixo,0.0268,0.0,64.12,257.15,369.03,321.27,432.5
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,26,score-baixo,0.0259,0.0,60.52,62.16,274.81,122.68,335.01
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,26,score-baixo,0.0254,0.0,60.52,61.51,209.38,122.03,269.9
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,26,score-baixo,0.0005,0.0,49.07,147.55,265.65,196.62,298.69
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,26,score-baixo,0.0003,0.0,54.64,364.78,17.99,419.42,53.98
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,26,score-baixo,0.0003,0.0,49.07,281.03,311.78,330.1,344.17
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,26,score-baixo,0.0003,0.0,49.07,131.52,233.59,180.59,265.98
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,26,perdeu-para-embutido,0.5,0.0,134.13,64.78,199.24,198.91,333.05
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,26,perdeu-para-embutido,0.5,0.0,139.04,63.47,435.45,201.86,574.49
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,26,perdeu-para-embutido,0.5,0.0,135.12,229.66,293.13,364.78,427.27
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,31,aspecto,0.0,0.0,67.07,239.48,436.1,306.55,471.76
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,31,aspecto,0.0,0.0,143.29,236.53,288.23,379.83,352.02
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,31,score-baixo,0.1029,0.0,136.42,71.97,132.17,208.4,262.38
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,31,score-baixo,0.0958,0.0,124.97,223.12,463.58,348.09,586.27
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,31,score-baixo,0.0833,0.0,108.94,299.68,206.44,407.64,315.38
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,31,score-baixo,0.0588,0.0,143.95,229.01,188.12,351.04,332.06
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,31,score-baixo,0.0577,0.0,83.43,298.69,413.53,381.79,496.95
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,31,score-baixo,0.05,0.0,113.85,233.59,431.85,347.44,543.41
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,31,score-baixo,0.0355,0.0,80.81,233.92,431.19,314.72,511.02
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,31,score-baixo,0.0354,0.0,80.48,70.01,83.75,150.49,163.58
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,31,score-baixo,0.0334,0.0,80.81,300.33,266.96,381.14,346.13
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,31,score-baixo,0.0314,0.0,75.25,305.89,512.33,381.14,586.27
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,31,score-baixo,0.029,0.0,64.45,119.09,83.43,183.54,147.87
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,31,score-baixo,0.029,0.0,64.45,282.66,496.62,347.11,560.42
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,31,score-baixo,0.0284,0.0,73.94,225.08,462.93,299.02,535.23
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,31,score-baixo,0.0276,0.0,64.12,267.61,282.34,331.74,345.8
Neumann - Traité élémentaire du jeu des échecs (1870).pdf,31,score-baixo,0.0275,0.0,64.45,135.44,132.5,199.89,196.29
